trial_id,replicate,epoch,final_epoch_flag,train_loss,val_loss,test_loss,train_mae,val_mae,test_mae,train_rmse,val_rmse,test_rmse,train_r2,val_r2,test_r2,train_mape,val_mape,test_mape,optimizer,learning_rate,dynamic_learning_rate,batch_size,dropout_rate,layers,param_set_id,early_stopped,runtime_seconds,hyeperparameters
0,0,0,0,0.0012428808258846402,0.0008955878438428044,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,1,0,0.00026673931279219687,0.00020737666636705399,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,2,0,0.00019022650667466223,0.00011346806422807276,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,3,0,0.00014162217848934233,0.00012263323878869414,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,4,0,0.0001694164820946753,0.0003303457924630493,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,5,0,8.773888112045825e-05,0.00010788124200189486,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,6,0,8.723764767637476e-05,8.394420001422986e-05,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,7,0,9.211168071487918e-05,0.00042403259431011975,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,8,0,0.00010175673378398642,8.624781912658364e-05,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,9,0,0.00011950024781981483,9.423918527318165e-05,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,10,0,7.196495425887406e-05,9.202508954331279e-05,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,11,0,8.489674655720592e-05,7.708369957981631e-05,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,12,0,8.222888573072851e-05,0.00018157894373871386,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,13,0,6.793181091779843e-05,8.021840767469257e-05,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
0,0,14,0,6.184286758070812e-05,7.855820877011865e-05,0.00010547553,0.002592071585668637,0.00504509747623799,0.007058185196700928,0.003863414877615019,0.008331853064395524,0.010270126598276114,0.9991466131533018,0.9739913123741885,0.9949097406532967,0.018260213388100605,0.008995531771492864,0.010185799185869978,adam,0.01,0.0003124999930150807,8,0.2,[128],aceb9510,False,42.51241374015808,"optimizer=adam, learning_rate=0.01, batch_size=8, dropout_rate=0.2, layers=[128]"
